Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Tutoring_Sessions_Per_Week,Exam_Anxiety_Score,Final_Score,Gender_Male,Gender_Non-Binary,Part_Time_Job_1,Study_Method_Offline,Study_Method_Online,Diet_Quality_Good,Diet_Quality_Poor,Internet_Quality_Excellent,Internet_Quality_Good,Internet_Quality_Poor,Extracurricular_Yes,Family_Income_Level_Low,Family_Income_Level_Middle
18,4.61,68.6,6.5,8.8,6.1,2.22,0,7.2,51.85,True,False,False,False,False,False,True,False,False,False,False,False,True
17,6.18,63.3,7.8,8.1,2.9,2.31,4,4.9,83.36,True,False,False,False,False,True,False,False,True,False,False,False,True
23,5.36,78.9,8.2,7.5,2.8,2.39,1,3.3,93.9,False,False,False,False,False,True,False,False,True,False,True,True,False
18,8.48,88.7,7.2,4.5,4.4,2.96,1,4.8,98.3,False,False,False,False,False,False,False,False,False,True,True,False,True
17,4.56,84.7,7.3,7.0,1.5,2.93,1,2.5,92.53,False,False,False,False,True,False,False,False,True,False,True,False,True
24,4.55,60.7,5.9,6.2,6.0,2.85,0,2.7,63.61,False,False,True,True,False,False,False,True,False,False,True,False,True
22,2.92,84.4,6.3,9.6,4.3,3.26,1,3.8,68.97,False,False,True,True,False,False,True,False,False,True,True,False,False
19,5.05,80.8,7.7,5.0,2.1,2.65,4,5.5,99.38,True,False,False,True,False,True,False,False,False,True,False,False,True
24,6.37,78.8,9.1,8.1,5.4,4.0,2,2.9,99.93,True,False,True,True,False,True,False,False,False,False,True,False,True
20,3.52,82.7,5.9,3.7,1.5,2.98,0,5.0,81.29,False,False,False,True,False,True,False,False,True,False,True,False,False
17,4.9,86.1,8.8,2.9,3.9,3.66,2,3.8,86.64,True,False,False,False,True,False,False,False,True,False,False,False,True
18,6.44,94.0,6.8,2.9,4.8,2.59,2,4.6,93.04,True,False,False,False,False,False,True,False,True,False,True,False,False
20,4.75,92.8,6.0,6.4,3.5,2.58,3,4.6,82.62,False,False,False,True,False,False,False,False,True,False,True,False,True
19,3.96,99.4,4.4,2.9,5.5,2.43,1,5.2,71.08,True,False,True,True,False,False,False,True,False,False,True,True,False
22,6.95,86.3,6.7,4.9,4.2,2.86,2,4.5,95.91,False,False,False,False,False,False,True,False,True,False,True,False,True
23,5.19,74.6,7.6,3.9,1.1,2.68,1,4.0,79.02,False,False,True,True,False,False,True,True,False,False,False,False,True
20,5.79,93.7,5.5,5.6,3.1,3.22,2,4.2,95.11,True,False,False,True,False,False,True,True,False,False,False,True,False
23,7.34,68.5,6.9,6.1,6.2,3.1,2,3.7,90.42,False,False,False,False,False,True,False,False,True,False,True,True,False
17,7.29,88.8,7.1,5.4,4.1,2.05,2,3.5,94.58,True,False,True,True,False,False,False,False,True,False,True,True,False
19,4.31,70.4,7.7,6.7,4.8,2.16,0,4.8,59.59,True,False,False,False,True,True,False,True,False,False,True,False,True
18,3.95,74.8,7.5,2.2,3.7,3.06,1,4.0,85.67,True,False,False,True,False,True,False,True,False,False,False,False,False
19,5.57,92.6,7.1,4.5,3.1,4.0,3,2.7,97.03,True,False,False,False,True,False,True,False,False,True,False,False,False
19,4.73,74.4,8.1,2.3,4.1,3.2,3,5.4,94.98,False,False,False,False,True,False,True,False,False,True,False,False,True
21,1.2,91.1,7.6,4.4,5.6,2.91,0,3.2,64.14,True,False,True,False,True,False,False,True,False,False,True,False,True
19,7.55,86.8,6.8,1.0,3.4,3.5,4,4.8,98.35,True,False,False,True,False,False,False,False,False,False,True,True,False
19,5.04,79.2,6.6,1.0,4.4,3.19,2,1.4,89.74,True,False,False,False,True,True,False,True,False,False,False,False,True
24,6.47,87.9,6.8,3.4,4.5,2.85,1,4.8,89.42,False,False,False,True,False,False,False,False,False,False,False,False,False
20,2.65,86.5,4.4,6.3,2.1,3.52,0,3.3,81.73,False,False,True,False,False,True,False,False,False,False,False,True,False
18,7.58,82.0,7.1,1.5,3.9,2.9,4,4.3,97.97,True,False,True,False,True,False,False,False,False,True,True,False,False
24,3.82,74.3,6.0,3.9,4.7,2.85,1,5.0,72.25,True,False,True,True,False,False,True,False,False,False,False,False,False
24,4.78,88.8,8.0,7.4,6.6,3.15,0,2.6,79.2,True,False,True,True,False,False,False,False,False,False,False,False,False
20,2.2,77.4,7.2,8.0,8.1,2.53,0,9.7,34.54,True,False,True,False,False,False,False,False,True,False,False,False,True
20,4.67,80.0,7.5,6.1,3.1,2.74,2,5.1,90.66,False,False,True,False,True,False,False,False,True,False,True,False,False
17,4.54,85.0,6.2,3.9,5.5,2.27,1,6.1,69.76,False,False,True,False,False,True,False,True,False,False,False,False,False
20,4.63,79.6,7.5,6.2,5.4,3.53,1,3.3,86.41,True,False,True,False,False,False,False,False,True,False,True,False,False
21,5.88,83.1,7.0,3.7,6.4,2.59,1,5.5,86.1,True,False,True,False,True,False,False,False,True,False,False,False,True
21,5.12,83.6,5.0,1.2,4.6,2.81,2,1.8,94.65,True,False,False,False,True,False,False,False,True,False,True,False,True
24,6.95,83.4,4.9,3.6,8.1,2.42,3,1.0,89.44,False,False,True,False,False,False,False,False,True,False,False,False,True
23,4.06,81.9,5.0,6.7,4.6,3.38,0,2.4,79.24,True,False,False,False,True,True,False,False,True,False,False,False,False
17,3.01,94.2,7.3,3.2,3.7,3.45,2,2.3,95.34,False,True,False,False,True,False,True,False,False,True,True,False,False
23,4.96,75.9,7.5,2.4,1.0,2.98,3,3.1,86.64,False,False,False,False,True,False,False,False,False,True,False,False,True
23,6.26,76.4,7.1,1.9,3.1,2.44,3,3.1,93.34,True,False,True,True,False,False,False,False,False,True,True,False,False
24,7.49,68.3,8.0,7.9,2.8,3.11,3,2.8,99.57,False,False,True,True,False,True,False,False,False,False,True,False,False
22,6.63,57.6,7.9,8.3,4.4,4.0,2,2.8,93.6,False,False,False,False,False,True,False,False,True,False,True,True,False
24,1.47,87.1,5.4,7.1,3.8,4.0,1,2.5,64.45,False,False,False,True,False,False,True,False,False,False,True,False,True
18,5.75,85.3,6.0,4.4,6.0,3.85,2,3.9,96.42,True,False,False,False,False,False,False,True,False,False,False,False,True
18,7.92,94.7,6.7,4.5,5.5,3.68,1,3.7,88.4,True,False,False,False,True,False,False,True,False,False,True,False,False
20,5.13,66.4,7.7,6.2,5.1,3.23,1,2.7,94.36,False,False,False,False,False,False,True,True,False,False,False,False,True
20,3.97,73.0,7.8,3.7,2.3,3.89,3,6.0,91.36,False,False,False,False,True,False,False,True,False,False,False,False,True
22,5.62,75.0,6.1,4.7,3.4,3.0,2,4.0,85.07,False,False,False,False,False,False,False,False,False,False,False,False,True
20,3.99,99.7,8.7,5.9,6.6,2.02,2,4.8,79.55,False,False,True,False,True,False,False,False,True,False,False,True,False
18,6.28,89.6,7.6,5.3,5.3,3.65,3,4.7,97.19,False,False,False,False,False,False,False,False,False,False,True,True,False
23,4.97,78.8,7.3,10.0,4.3,4.0,2,1.7,90.63,False,False,False,False,False,False,True,True,False,False,False,True,False
24,7.79,80.3,7.0,3.8,1.7,2.79,2,3.4,97.82,True,False,False,True,False,False,False,True,False,False,True,True,False
19,6.0,83.6,7.5,4.6,5.0,4.0,1,5.5,85.1,False,False,False,False,True,False,False,True,False,False,False,False,True
21,3.55,69.5,4.8,1.0,5.0,2.95,0,4.9,74.53,False,False,False,False,True,False,True,False,True,False,False,False,True
19,6.21,83.8,6.1,7.4,2.4,3.59,1,1.6,96.5,False,False,True,False,False,False,False,False,True,False,False,True,False
19,6.87,69.9,6.2,3.7,0.5,2.5,1,3.3,89.84,False,False,True,False,True,False,True,False,False,True,True,False,True
18,3.86,81.4,7.7,5.9,5.1,4.0,2,4.4,88.38,True,False,True,False,False,False,True,False,False,True,False,False,True
19,4.15,87.2,7.7,3.1,2.6,2.6,0,1.0,91.41,False,False,False,True,False,False,False,False,True,False,False,True,False
24,0.39,83.2,6.6,6.3,5.6,2.55,0,4.5,52.71,False,False,False,False,True,True,False,False,True,False,False,False,True
22,6.81,73.6,10.0,5.0,4.2,2.21,3,7.2,86.35,True,False,False,True,False,False,True,True,False,False,True,False,False
17,3.82,77.6,3.8,4.5,5.5,3.94,2,5.0,85.79,True,False,True,False,False,False,False,False,False,True,False,True,False
20,0.76,88.2,6.1,5.4,4.6,3.47,0,8.7,53.26,True,False,True,True,False,False,True,True,False,False,True,True,False
17,1.46,75.4,9.3,6.5,1.8,2.48,3,6.7,69.26,True,False,False,True,False,True,False,False,True,False,False,False,False
23,4.55,67.1,8.0,4.4,7.0,2.94,0,5.0,84.53,True,False,False,False,False,True,False,True,False,False,False,False,True
24,6.52,77.6,5.0,7.9,4.2,3.56,2,4.3,78.16,True,False,True,True,False,False,False,True,False,False,True,False,True
24,4.82,75.3,8.0,3.3,2.7,3.2,2,4.3,94.13,False,False,True,False,False,True,False,True,False,False,True,False,True
21,5.94,78.3,7.6,5.0,1.1,2.88,3,6.0,92.61,False,False,True,False,True,False,False,False,False,False,False,False,False
24,2.8,80.2,8.5,5.0,5.5,2.16,1,6.4,72.75,False,False,True,True,False,False,True,True,False,False,True,False,False
20,2.32,76.9,8.5,1.8,5.9,1.5,0,5.0,78.82,False,False,True,False,True,True,False,False,False,False,True,False,True
24,6.77,76.8,7.0,3.7,6.2,2.04,2,3.9,88.01,True,False,True,True,False,False,True,False,False,True,False,False,True
19,5.98,89.1,6.3,7.7,4.0,2.27,2,5.4,79.66,True,False,True,True,False,False,False,False,True,False,False,False,True
21,4.94,85.9,6.5,3.8,4.3,2.71,0,3.7,82.3,False,False,False,True,False,False,False,True,False,False,False,True,False
20,7.56,89.6,6.6,6.6,2.4,2.52,4,4.4,94.74,True,False,True,False,True,False,False,False,True,False,True,False,False
22,3.1,80.9,5.6,4.1,0.7,2.51,2,3.8,77.05,False,True,True,False,False,False,False,True,False,False,True,False,True
22,4.16,76.4,7.1,4.7,2.8,2.84,2,4.4,75.51,False,False,True,False,True,False,False,False,True,False,False,False,True
22,7.05,83.1,6.8,4.6,3.0,2.74,1,2.4,91.22,False,False,True,True,False,False,False,False,False,False,False,False,False
22,8.68,65.9,6.2,6.2,5.2,2.99,3,2.8,98.6,False,True,False,False,False,False,True,True,False,False,False,True,False
19,5.02,69.1,3.8,6.4,4.7,2.31,2,4.1,72.74,True,False,False,False,True,True,False,False,False,True,False,True,False
24,8.36,88.3,7.6,7.5,3.7,3.08,2,6.7,88.31,True,False,False,True,False,False,False,True,False,False,True,False,True
17,3.79,75.3,5.9,2.9,2.5,2.67,1,3.7,73.86,False,False,True,False,True,False,True,False,False,False,True,False,True
20,5.66,73.6,6.1,3.0,4.6,2.84,1,4.8,86.79,True,False,False,False,False,False,False,False,True,False,False,False,False
19,4.65,69.4,8.1,7.9,4.4,3.02,0,4.5,61.35,False,False,False,True,False,False,False,False,True,False,False,True,False
22,1.82,84.4,5.9,6.0,4.5,2.91,1,5.0,75.53,True,False,True,False,False,True,False,False,False,False,False,False,True
23,5.52,68.3,8.2,2.6,9.1,3.11,3,4.3,91.87,False,False,True,False,True,False,False,False,False,False,False,True,False
24,6.87,91.9,6.8,5.9,4.2,3.69,1,1.1,92.04,False,False,True,False,True,False,True,False,False,False,False,False,True
17,4.7,82.0,4.7,7.7,4.7,3.19,1,3.9,60.05,False,False,True,False,True,False,False,False,False,False,False,True,False
23,4.86,62.9,6.7,4.6,5.1,3.24,0,3.5,75.85,True,False,True,False,True,False,False,False,False,False,True,False,True
21,7.79,75.0,6.2,4.5,3.9,3.1,2,1.7,95.2,True,False,False,True,False,False,True,False,True,False,False,False,False
23,2.5,70.0,7.1,4.4,2.5,3.39,3,4.2,89.01,False,False,False,False,False,False,False,False,True,False,False,False,False
21,2.0,85.3,6.6,5.2,4.9,2.46,0,6.4,59.82,True,False,False,True,False,True,False,False,True,False,True,False,True
21,3.69,85.1,7.4,1.1,4.3,2.35,3,2.2,92.65,False,False,False,True,False,True,False,True,False,False,False,False,True
22,2.61,75.2,7.8,6.2,3.3,3.28,2,5.6,69.08,False,False,True,True,False,False,True,False,True,False,True,False,True
21,7.69,73.6,7.1,4.4,4.9,1.97,1,3.9,82.58,False,False,False,False,False,False,False,False,True,False,False,False,True
18,5.62,84.2,8.4,7.8,4.9,2.46,3,4.3,82.73,False,False,False,False,False,True,False,False,True,False,False,False,False
20,3.27,73.8,5.8,2.6,4.2,3.81,2,3.2,87.77,True,False,False,False,True,False,False,False,True,False,False,False,False
20,3.77,92.9,6.9,4.6,3.9,3.96,3,4.2,97.91,False,False,True,False,False,False,False,False,True,False,False,False,False
22,10.72,73.4,7.4,6.4,5.1,3.15,4,6.5,90.03,False,False,True,False,False,False,False,False,False,True,False,False,False
18,3.78,83.3,7.4,4.2,1.5,3.93,2,5.3,87.63,True,False,True,True,False,False,True,True,False,False,False,True,False
23,3.48,60.6,9.0,4.5,3.2,3.41,3,5.5,99.05,False,True,False,False,True,True,False,False,True,False,False,False,True
19,5.61,83.5,6.6,3.3,2.5,3.03,1,1.9,89.82,True,False,True,False,True,True,False,False,False,False,True,False,False
23,6.28,73.8,7.9,2.6,3.3,2.87,1,2.9,91.6,True,False,True,False,False,False,True,False,True,False,True,False,False
24,5.44,82.4,6.9,4.0,5.4,3.41,2,4.7,92.73,True,False,False,False,True,False,False,False,False,True,False,False,False
19,3.18,90.7,7.1,4.7,4.2,2.46,0,7.8,67.49,False,False,False,True,False,True,False,False,False,False,False,False,True
21,2.68,78.1,5.5,5.7,3.9,2.7,0,7.1,58.64,True,False,False,False,True,False,True,False,False,True,True,False,True
17,6.19,55.3,7.0,7.8,6.1,2.65,1,4.6,57.66,False,False,False,False,False,False,False,False,True,False,True,True,False
19,4.89,59.7,6.3,3.8,4.0,2.92,1,4.0,80.0,False,False,False,True,False,False,False,False,True,False,True,False,True
17,1.72,80.6,9.7,4.8,5.5,3.52,2,5.2,79.97,True,False,False,False,True,False,False,True,False,False,False,False,True
20,7.34,71.0,6.3,3.3,5.4,3.35,2,3.8,88.69,True,False,True,False,False,False,False,False,False,True,False,False,False
17,6.55,68.4,7.8,9.6,2.8,2.89,3,3.7,76.86,False,False,False,True,False,False,False,False,True,False,True,False,False
20,4.52,89.7,8.8,4.4,1.3,3.22,3,3.2,95.47,True,False,False,False,True,False,False,False,True,False,False,False,False
18,4.48,77.4,8.0,2.5,3.3,2.56,3,3.8,92.95,False,False,False,False,True,False,False,False,False,False,True,True,False
18,5.46,88.8,6.1,6.7,0.8,3.3,2,2.3,90.42,True,False,False,True,False,True,False,False,True,False,False,False,True
22,3.63,88.6,6.3,7.2,5.5,3.68,2,6.4,75.87,False,False,False,True,False,False,False,False,False,True,False,False,True
22,2.3,75.7,8.7,3.3,5.5,2.83,2,4.7,70.28,False,False,False,True,False,False,True,False,False,False,False,True,False
21,5.65,80.8,5.5,6.5,7.3,2.47,2,4.7,78.39,True,False,False,False,True,True,False,False,True,False,True,True,False
19,2.12,68.0,7.1,8.3,4.0,1.61,0,10.0,22.81,True,False,True,False,True,False,False,False,True,False,True,False,False
21,5.78,83.5,8.5,3.7,3.2,2.92,3,3.2,99.7,True,False,True,False,False,False,False,False,False,False,False,True,False
20,2.12,79.2,5.0,4.1,6.2,2.39,1,7.8,55.38,True,False,True,True,False,False,False,False,False,False,True,True,False
21,4.8,94.9,6.0,4.9,4.5,2.83,1,2.9,83.38,False,False,False,True,False,False,False,False,False,False,False,False,True
17,4.73,87.7,5.8,8.1,4.3,3.42,2,4.4,94.46,False,False,False,False,False,False,False,False,False,False,False,False,False
20,8.57,77.8,6.3,4.7,2.9,2.52,4,4.6,99.48,True,False,False,True,False,False,False,False,False,False,True,False,False
22,2.87,72.7,7.7,5.0,5.7,2.92,3,3.8,74.95,False,False,True,True,False,True,False,False,False,False,False,False,False
18,2.17,77.3,5.8,3.7,5.9,2.81,0,5.1,69.1,False,False,True,False,True,False,False,False,True,False,True,False,False
22,3.71,79.4,6.2,5.1,4.1,3.06,1,3.7,91.22,True,False,False,False,False,True,False,False,True,False,False,False,True
19,2.75,86.8,8.3,2.4,6.0,2.87,3,4.6,86.06,True,False,False,False,True,False,False,False,True,False,False,False,False
20,3.82,89.4,8.2,5.4,2.3,3.53,3,4.4,95.02,False,False,False,True,False,False,False,False,True,False,True,False,True
20,5.84,67.6,6.5,4.0,3.0,3.21,3,2.8,88.07,False,False,False,False,False,False,False,False,False,False,False,False,True
17,6.54,69.2,5.8,4.9,4.3,2.36,2,4.8,76.22,False,False,False,False,True,False,False,False,False,True,True,False,True
19,8.32,82.6,5.5,3.2,4.3,3.86,2,5.8,99.34,False,False,True,False,True,False,False,True,False,False,False,False,False
18,3.53,67.5,7.3,6.4,4.2,3.04,1,6.8,71.97,True,False,False,True,False,False,False,False,False,True,True,False,False
23,10.28,78.4,7.0,6.4,4.0,3.23,2,5.3,88.75,False,False,False,False,False,False,True,False,False,False,False,False,True
20,8.96,62.0,7.8,3.0,2.4,2.81,1,3.6,92.41,False,False,True,True,False,False,False,False,False,True,False,False,True
20,4.59,76.1,7.2,3.5,2.7,3.97,2,7.2,89.48,False,False,False,True,False,True,False,False,True,False,True,False,False
17,0.42,74.9,7.4,5.5,4.1,3.88,2,7.6,59.58,True,False,True,True,False,False,True,False,True,False,False,True,False
21,4.83,76.2,5.2,6.0,3.3,2.56,1,5.2,72.97,True,False,True,True,False,False,False,True,False,False,False,False,False
24,5.15,73.0,7.8,5.9,3.4,3.22,2,4.4,89.24,True,False,True,False,False,False,False,True,False,False,False,False,True
18,0.4,84.0,4.7,6.9,4.4,2.65,0,6.5,41.72,False,False,True,False,True,True,False,False,True,False,False,False,True
22,5.15,87.9,8.8,5.6,3.9,3.5,2,4.6,90.12,True,False,False,False,True,False,False,False,False,False,False,False,True
19,4.6,86.4,5.3,6.5,2.9,3.37,2,5.7,78.58,True,False,True,False,True,False,False,False,False,False,True,False,True
20,3.43,76.6,6.5,2.7,1.7,3.55,1,4.8,93.55,True,False,False,True,False,False,False,False,False,False,False,False,False
20,6.25,76.2,5.6,3.8,5.6,3.23,4,3.3,96.21,True,False,False,True,False,False,True,False,False,False,False,False,False
22,7.01,72.8,8.5,6.5,4.3,2.92,2,2.5,79.57,False,False,True,False,True,False,True,False,False,False,True,False,True
18,4.03,72.2,6.8,3.8,4.6,3.25,1,4.3,91.49,False,False,True,False,True,True,False,False,False,False,True,False,False
24,5.46,77.6,7.8,5.0,4.0,3.6,3,5.4,85.55,False,False,True,True,False,False,False,False,False,False,False,False,True
21,3.69,77.6,7.7,5.8,3.1,2.82,2,3.4,77.4,True,False,True,False,False,True,False,False,False,False,False,False,True
20,3.43,77.2,5.7,6.2,1.6,2.73,0,5.0,73.33,False,False,True,False,False,False,True,True,False,False,False,False,True
24,5.16,81.5,6.0,6.2,4.8,1.5,2,7.6,65.85,True,False,False,False,True,True,False,False,True,False,False,False,True
18,6.05,87.5,5.5,5.2,3.0,3.49,3,1.9,94.6,True,False,False,False,False,False,False,True,False,False,True,True,False
22,3.87,73.0,6.0,3.0,4.3,3.71,0,4.5,76.21,True,False,True,False,False,False,True,False,False,False,False,False,True
17,0.57,77.0,7.8,5.8,3.3,3.82,0,8.0,62.94,True,False,False,False,False,False,True,False,True,False,False,False,False
21,6.17,84.6,7.5,3.5,5.3,3.8,2,4.0,94.08,True,False,True,True,False,False,True,False,False,False,True,False,True
19,1.81,81.3,7.7,4.0,5.6,2.96,0,5.6,54.0,False,False,False,True,False,False,True,False,False,False,True,False,True
20,5.24,71.5,5.9,2.3,5.4,3.47,2,3.8,93.38,False,False,True,False,True,True,False,False,False,False,False,False,True
18,8.56,67.9,5.8,6.3,5.8,2.47,3,4.6,99.01,False,False,False,False,False,False,False,True,False,False,False,True,False
17,4.97,85.6,8.3,6.2,5.7,4.0,1,3.5,92.49,True,False,True,False,False,True,False,True,False,False,True,False,True
19,2.62,69.0,7.3,4.1,4.7,3.09,2,5.9,75.36,True,False,True,False,False,False,False,False,False,True,True,True,False
23,2.08,83.4,7.2,5.7,4.3,3.62,2,4.3,90.46,True,False,False,False,False,True,False,False,False,False,True,True,False
18,7.34,69.7,6.8,6.0,3.0,2.9,1,4.0,97.65,False,True,False,True,False,True,False,False,True,False,True,False,True
18,4.97,96.4,7.6,6.5,5.7,2.62,3,5.4,83.34,False,False,True,False,True,False,False,False,False,False,True,False,True
19,6.08,69.2,8.3,3.6,3.3,3.15,3,3.8,85.77,False,False,False,True,False,True,False,False,False,False,False,True,False
17,6.85,97.1,6.6,5.3,6.2,2.92,2,2.6,89.15,True,False,True,True,False,True,False,False,False,False,True,True,False
23,4.9,86.7,6.3,6.4,1.3,3.33,2,4.4,94.52,False,False,False,False,False,False,False,False,True,False,False,True,False
24,4.38,93.0,5.2,3.5,3.3,3.03,2,4.9,73.51,True,False,True,False,True,False,True,False,False,False,False,False,True
24,3.11,91.5,6.6,3.6,4.1,2.42,2,3.3,90.71,False,False,False,True,False,False,True,False,False,False,False,True,False
22,0.87,84.7,5.7,5.5,4.8,2.36,0,8.3,37.45,False,False,False,True,False,False,False,False,False,True,False,False,True
17,1.96,76.7,5.1,3.2,4.8,3.83,2,6.2,86.06,False,True,False,False,False,False,False,False,True,False,True,False,True
